"UserID","full","sur","family","Photo","active","date","place","terms","first_start","last_end","first_cv"
111033,"Kārlis ŠADURSKIS","Kārlis","ŠADURSKIS","https://www.europarl.europa.eu/mepphoto/111033.jpg",FALSE,"1959-10-11T00:00:00","Rīga","7-7-8","2011-12-01T00:00:00","2019-07-01T00:00:00","Riga Technical University, specialisation: applied mathematics; graduated in mathematical engineering (1982); Riga Technical University, doctor of technology (1986); University of Latvia, doctor of mathematics (Dr. math.) (1992);"
97344,"Paul MURPHY","Paul","MURPHY","https://www.europarl.europa.eu/mepphoto/97344.jpg",FALSE,"1983-04-13T00:00:00","Dublin","7","2011-04-01T00:00:00","2014-06-30T00:00:00","Bachelor of civil law, University College Dublin (2004). Parliamentary assistant to Joe Higgins MEP (2009-2011)."
107977,"Dimitrios DROUTSAS","Dimitrios","DROUTSAS","https://www.europarl.europa.eu/mepphoto/107977.jpg",FALSE,"1968-08-05T00:00:00","Lefkosia","7","2011-06-22T00:00:00","2014-06-30T00:00:00",NA
109649,"Mikael GUSTAFSSON","Mikael","GUSTAFSSON","https://www.europarl.europa.eu/mepphoto/109649.jpg",FALSE,"1966-03-06T00:00:00","Dragsfjärd","7","2011-09-22T00:00:00","2014-06-30T00:00:00",NA
99416,"Nikolaos SALAVRAKOS","Nikolaos","SALAVRAKOS","https://www.europarl.europa.eu/mepphoto/99416.jpg",FALSE,"1946-02-15T00:00:00","Kalamata","7","2009-10-14T00:00:00","2014-06-30T00:00:00","Graduate of the University of Athens Faculty of Law (1968)."
99419,"Charalampos ANGOURAKIS","Charalampos","ANGOURAKIS","https://www.europarl.europa.eu/mepphoto/99419.jpg",FALSE,"1951-01-19T00:00:00","Bucharest","7","2009-10-14T00:00:00","2014-05-12T00:00:00",NA
111068,"Jean ROATTA","Jean","ROATTA","https://www.europarl.europa.eu/mepphoto/111068.jpg",FALSE,"1941-12-13T00:00:00","Marseille","7","2011-12-07T00:00:00","2014-06-30T00:00:00",NA
103132,"Lucas HARTONG","Lucas","HARTONG","https://www.europarl.europa.eu/mepphoto/103132.jpg",FALSE,"1963-05-24T00:00:00","Dordrecht","7","2010-06-22T00:00:00","2014-06-30T00:00:00",NA
105192,"María IRIGOYEN PÉREZ","María","IRIGOYEN PÉREZ","https://www.europarl.europa.eu/mepphoto/105192.jpg",FALSE,"1952-10-01T00:00:00","Soria","7","2010-11-16T00:00:00","2014-06-30T00:00:00",NA
39916,"Zofija MAZEJ KUKOVIČ","Zofija","MAZEJ KUKOVIČ","https://www.europarl.europa.eu/mepphoto/39916.jpg",FALSE,"1955-05-14T00:00:00","Črna","7","2011-12-08T00:00:00","2014-06-30T00:00:00",NA
111026,"Ewald STADLER","Ewald","STADLER","https://www.europarl.europa.eu/mepphoto/111026.jpg",FALSE,"1961-05-21T00:00:00","Mäder","7-7","2011-12-07T00:00:00","2014-06-30T00:00:00","Studied law at the University of Innsbruck (1984-1990); Master's degree in law (1990)."
23413,"Mojca KLEVA KEKUŠ","Mojca","KLEVA KEKUŠ","https://www.europarl.europa.eu/mepphoto/23413.jpg",FALSE,"1976-03-30T00:00:00","Koper","7","2011-04-13T00:00:00","2014-06-30T00:00:00",NA
108329,"Andrea ZANONI","Andrea","ZANONI","https://www.europarl.europa.eu/mepphoto/108329.jpg",FALSE,"1965-08-26T00:00:00","Treviso","7-7-7","2011-07-19T00:00:00","2014-06-30T00:00:00","Environmental officer employed by a multinational undertaking (until 2010). Subsequently, political official and treasurer of the Italia dei Valori (IdV) party on Veneto regional council, Venice."
107386,"Phil PRENDERGAST","Phil","PRENDERGAST","https://www.europarl.europa.eu/mepphoto/107386.jpg",FALSE,"1959-09-20T00:00:00","Kilkenny","7","2011-04-21T00:00:00","2014-06-30T00:00:00","Diploma in Professional Development. Registered General Nurse (1978-1981); Registered Midwife (1982-1983)."
96850,"Damien ABAD","Damien","ABAD","https://www.europarl.europa.eu/mepphoto/96850.jpg",FALSE,"1980-04-05T00:00:00","Nîmes","7","2009-07-14T00:00:00","2012-06-16T00:00:00",NA
96659,"János ÁDER","János","ÁDER","https://www.europarl.europa.eu/mepphoto/96659.jpg",FALSE,"1959-05-09T00:00:00","Csorna","7","2009-07-14T00:00:00","2012-05-09T00:00:00",NA
96750,"François ALFONSI","François","ALFONSI","https://www.europarl.europa.eu/mepphoto/96750.jpg",TRUE,"1953-09-14T00:00:00","Ajaccio","7-9","2009-07-14T00:00:00","9999-12-31T00:00:00","1972-1976 : Grenoble Institute of Technology"
96992,"Magdi Cristiano ALLAM","Magdi Cristiano","ALLAM","https://www.europarl.europa.eu/mepphoto/96992.jpg",FALSE,"1952-04-22T00:00:00","Il Cairo","7-7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
96986,"Josefa ANDRÉS BAREA","Josefa","ANDRÉS BAREA","https://www.europarl.europa.eu/mepphoto/96986.jpg",FALSE,"1958-02-17T00:00:00","Valencia","7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
1941,"Roberta ANGELILLI","Roberta","ANGELILLI","https://www.europarl.europa.eu/mepphoto/1941.jpg",FALSE,"1965-02-01T00:00:00","Roma","4-5-6-7-7","1994-07-19T00:00:00","2014-06-30T00:00:00",NA
96702,"Elena Oana ANTONESCU","Elena Oana","ANTONESCU","https://www.europarl.europa.eu/mepphoto/96702.jpg",FALSE,"1979-12-30T00:00:00","Târgovişte","7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
28422,"Alfredo ANTONIOZZI","Alfredo","ANTONIOZZI","https://www.europarl.europa.eu/mepphoto/28422.jpg",FALSE,"1956-03-18T00:00:00","Cosenza","6-7-7","2004-07-20T00:00:00","2014-06-30T00:00:00",NA
28137,"Kader ARIF","Kader","ARIF","https://www.europarl.europa.eu/mepphoto/28137.jpg",FALSE,"1959-07-03T00:00:00","Alger","6-7","2004-07-20T00:00:00","2012-05-15T00:00:00",NA
97009,"Kriton ARSENIS","Kriton","ARSENIS","https://www.europarl.europa.eu/mepphoto/97009.jpg",FALSE,"1977-08-03T00:00:00","Thessaloniki","7-7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
4537,"Sir Robert ATKINS","Robert","ATKINS","https://www.europarl.europa.eu/mepphoto/4537.jpg",FALSE,"1946-02-05T00:00:00","London","5-6-7","1999-07-20T00:00:00","2014-06-30T00:00:00",NA
96862,"Sophie AUCONIE","Sophie","AUCONIE","https://www.europarl.europa.eu/mepphoto/96862.jpg",FALSE,"1963-08-19T00:00:00","Dugny","7-7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
33775,"Jean-Pierre AUDY","Jean-Pierre","AUDY","https://www.europarl.europa.eu/mepphoto/33775.jpg",FALSE,"1952-06-12T00:00:00","Tulle","6-7","2005-06-11T00:00:00","2014-06-30T00:00:00",NA
96814,"Elena BĂSESCU","Elena","BĂSESCU","https://www.europarl.europa.eu/mepphoto/96814.jpg",FALSE,"1980-04-24T00:00:00","Constanţa","7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
5956,"Regina BASTOS","Regina","BASTOS","https://www.europarl.europa.eu/mepphoto/5956.jpg",FALSE,"1960-11-04T00:00:00","Veiros-Estarreja","5-7","2000-09-01T00:00:00","2014-06-30T00:00:00",NA
23866,"Edit BAUER","Edit","BAUER","https://www.europarl.europa.eu/mepphoto/23866.jpg",FALSE,"1946-08-30T00:00:00","Šamorín","5-5-6-7","2003-04-30T00:00:00","2014-06-30T00:00:00",NA
96846,"George BECALI","George","BECALI","https://www.europarl.europa.eu/mepphoto/96846.jpg",FALSE,"1958-06-25T00:00:00","Brăila","7","2009-07-14T00:00:00","2012-12-18T00:00:00",NA
96738,"Sandrine BÉLIER","Sandrine","BÉLIER","https://www.europarl.europa.eu/mepphoto/96738.jpg",FALSE,"1973-09-02T00:00:00","Longjumeau","7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
96732,"Malika BENARAB-ATTOU","Malika","BENARAB-ATTOU","https://www.europarl.europa.eu/mepphoto/96732.jpg",FALSE,"1963-03-25T00:00:00","Aïn-Benian (Algérie)","7-7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
28214,"Jean-Luc BENNAHMIAS","Jean-Luc","BENNAHMIAS","https://www.europarl.europa.eu/mepphoto/28214.jpg",FALSE,"1954-12-02T00:00:00","Paris","6-7","2004-07-20T00:00:00","2014-06-30T00:00:00",NA
4746,"Sergio BERLATO","Sergio","BERLATO","https://www.europarl.europa.eu/mepphoto/4746.jpg",TRUE,"1959-07-27T00:00:00","Vicenza","5-6-7-7-9","1999-07-20T00:00:00","9999-12-31T00:00:00","1978 : Diploma in accountancy"
28174,"Thijs BERMAN","Thijs","BERMAN","https://www.europarl.europa.eu/mepphoto/28174.jpg",FALSE,"1957-09-26T00:00:00","Coevorden","6-7","2004-07-20T00:00:00","2014-06-30T00:00:00",NA
23788,"Adam BIELAN","Adam","BIELAN","https://www.europarl.europa.eu/mepphoto/23788.jpg",TRUE,"1974-09-12T00:00:00","Gdańsk","5-5-6-7-7-7-7-9-9-9","2003-04-23T00:00:00","9999-12-31T00:00:00",NA
97021,"Jean-Claude MARCOURT","Jean-Claude","MARCOURT","https://www.europarl.europa.eu/mepphoto/97021.jpg",FALSE,"1956-10-16T00:00:00","Awans","7","2009-07-14T00:00:00","2009-07-15T00:00:00",NA
2202,"Gérard d'ABOVILLE","Gérard d'ABOVILLE","","https://www.europarl.europa.eu/mepphoto/2202.jpg",FALSE,"1945-09-05T00:00:00","Paris","4","1994-07-19T00:00:00","1999-07-19T00:00:00",NA
1380,"Rui AMARAL","Rui","AMARAL","https://www.europarl.europa.eu/mepphoto/1380.jpg",FALSE,"1943-09-25T00:00:00","Porto","2-2-3","1986-02-13T00:00:00","1994-07-18T00:00:00",NA
33964,"Roberta Alma ANASTASE","Roberta Alma","ANASTASE","https://www.europarl.europa.eu/mepphoto/33964.jpg",FALSE,"1976-03-27T00:00:00","Ploieşti","6-6-6-6","2005-09-26T00:00:00","2008-12-18T00:00:00",NA
2107,"Jan ANDERSSON","Jan","ANDERSSON","https://www.europarl.europa.eu/mepphoto/2107.jpg",FALSE,"1947-03-17T00:00:00","Helsingborg","4-4-5-6","1995-01-01T00:00:00","2009-07-13T00:00:00",NA
1817,"Anne ANDRÉ-LÉONARD","Anne","ANDRÉ-LÉONARD","https://www.europarl.europa.eu/mepphoto/1817.jpg",FALSE,"1948-11-16T00:00:00","Schaerbeek","2-3-4-5","1985-11-12T00:00:00","2004-07-19T00:00:00",NA
2006,"Pedro APARICIO SÁNCHEZ","Pedro","APARICIO SÁNCHEZ","https://www.europarl.europa.eu/mepphoto/2006.jpg",FALSE,"1942-10-04T00:00:00","Madrid","4-5","1994-07-19T00:00:00","2004-07-19T00:00:00",NA
4547,"Elspeth ATTWOOLL","Elspeth","ATTWOOLL","https://www.europarl.europa.eu/mepphoto/4547.jpg",FALSE,"1943-02-01T00:00:00","Chislehurst","5-6-6","1999-07-20T00:00:00","2009-07-13T00:00:00",NA
119439,"Marino BALDINI","Marino","BALDINI","https://www.europarl.europa.eu/mepphoto/119439.jpg",FALSE,"1963-07-12T00:00:00","Poreč","7","2013-07-01T00:00:00","2014-06-30T00:00:00",NA
23814,"Mihály BALLA","Mihály","BALLA","https://www.europarl.europa.eu/mepphoto/23814.jpg",FALSE,"1965-05-21T00:00:00","Nyíregyháza","5-5","2003-04-18T00:00:00","2004-07-19T00:00:00",NA
1773,"Carla BARBARELLA","Carla","BARBARELLA","https://www.europarl.europa.eu/mepphoto/1773.jpg",FALSE,"1940-02-04T00:00:00","Magione (Perugia)","1-2","1979-07-17T00:00:00","1989-07-24T00:00:00",NA
33967,"Tiberiu BĂRBULEȚIU","Tiberiu","BĂRBULEȚIU","https://www.europarl.europa.eu/mepphoto/33967.jpg",FALSE,"1963-12-01T00:00:00","Blaj","6-6","2005-09-26T00:00:00","2007-12-09T00:00:00",NA
1371,"José BARROS MOURA","José","BARROS MOURA","https://www.europarl.europa.eu/mepphoto/1371.jpg",FALSE,"1944-10-08T00:00:00","Porto","2-2-3-4","1986-01-01T00:00:00","1999-07-19T00:00:00",NA
1135,"Roberto BARZANTI","Roberto","BARZANTI","https://www.europarl.europa.eu/mepphoto/1135.jpg",FALSE,"1939-01-24T00:00:00","Monterotondo Marittimo (GR)","2-3-3-4-4","1984-07-24T00:00:00","1999-07-19T00:00:00",NA
1759,"Dominique BAUDIS","Dominique","BAUDIS","https://www.europarl.europa.eu/mepphoto/1759.jpg",FALSE,"1947-04-14T00:00:00","Paris","2-4-4-7","1984-07-24T00:00:00","2011-06-22T00:00:00",NA
1429,"Christopher BEAZLEY","Christopher","BEAZLEY","https://www.europarl.europa.eu/mepphoto/1429.jpg",FALSE,"1952-09-05T00:00:00","Bexhill (Sussex)","2-3-5-6","1984-07-24T00:00:00","2009-07-13T00:00:00",NA
2204,"Jean-Pierre BEBEAR","Jean-Pierre","BEBEAR","https://www.europarl.europa.eu/mepphoto/2204.jpg",FALSE,"1942-09-23T00:00:00","Saint-Astier","4-4-5-5","1994-07-19T00:00:00","2004-07-19T00:00:00",NA
112014,"Phil BENNION","Phil","BENNION","https://www.europarl.europa.eu/mepphoto/112014.jpg",FALSE,"1954-10-07T00:00:00","Tamworth","7-9","2012-02-06T00:00:00","2020-01-31T00:00:00",NA
96947,"Nora BERRA","Nora","BERRA","https://www.europarl.europa.eu/mepphoto/96947.jpg",FALSE,"1963-01-21T00:00:00","Lyon","7","2012-06-16T00:00:00","2014-06-30T00:00:00",NA
1281,"Jan Willem BERTENS","Jan Willem","BERTENS","https://www.europarl.europa.eu/mepphoto/1281.jpg",FALSE,"1936-01-23T00:00:00","Maastricht","3-4","1989-07-25T00:00:00","1999-07-19T00:00:00",NA
2217,"Georges BERTHU","Georges","BERTHU","https://www.europarl.europa.eu/mepphoto/2217.jpg",FALSE,"1950-05-14T00:00:00","Angoulême (Charente)","4-5-5","1994-07-19T00:00:00","2004-07-19T00:00:00",NA
96699,"Jean-Paul BESSET","Jean-Paul","BESSET","https://www.europarl.europa.eu/mepphoto/96699.jpg",FALSE,"1946-08-17T00:00:00","Chamalières","7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
1451,"Bouke BEUMER","Bouke","BEUMER","https://www.europarl.europa.eu/mepphoto/1451.jpg",FALSE,"1934-11-21T00:00:00","Valkenswaard","1-2-3","1979-07-17T00:00:00","1994-07-18T00:00:00",NA
1776,"Erik Bernhard BLUMENFELD","Erik Bernhard","BLUMENFELD","https://www.europarl.europa.eu/mepphoto/1776.jpg",FALSE,"1915-03-27T00:00:00","Hamburg","1-2","1979-07-17T00:00:00","1989-07-24T00:00:00",NA
38724,"Colm BURKE","Colm","BURKE","https://www.europarl.europa.eu/mepphoto/38724.jpg",FALSE,"1957-01-17T00:00:00","Cork","6","2007-06-19T00:00:00","2009-07-13T00:00:00",NA
1714,"Lambert V.J. CROUX","Lambert V.J.","CROUX","https://www.europarl.europa.eu/mepphoto/1714.jpg",FALSE,"1927-03-06T00:00:00","Bilzen","1-2-2","1979-07-17T00:00:00","1989-07-24T00:00:00",NA
2250,"Alessandro DANESIN","Alessandro","DANESIN","https://www.europarl.europa.eu/mepphoto/2250.jpg",FALSE,"1962-03-03T00:00:00","Venezia","4","1994-07-19T00:00:00","1999-07-19T00:00:00",NA
893,"Antonio DEL DUCA","Antonio","DEL DUCA","https://www.europarl.europa.eu/mepphoto/893.jpg",FALSE,"1926-07-04T00:00:00","Casacanditella (Chieti)","1-2","1980-04-16T00:00:00","1989-07-24T00:00:00",NA
2196,"Riccardo GAROSCI","Riccardo","GAROSCI","https://www.europarl.europa.eu/mepphoto/2196.jpg",FALSE,"1955-07-05T00:00:00","Torino","4","1994-07-19T00:00:00","1999-07-19T00:00:00",NA
1666,"Natalino GATTI","Natalino","GATTI","https://www.europarl.europa.eu/mepphoto/1666.jpg",FALSE,"1939-12-24T00:00:00","Castelfranco (MO)","2","1984-07-24T00:00:00","1989-07-24T00:00:00",NA
2153,"Yannos KRANIDIOTIS","Yannos","KRANIDIOTIS","https://www.europarl.europa.eu/mepphoto/2153.jpg",FALSE,"1947-09-25T00:00:00","Nicosie (Chypre)","4","1995-01-24T00:00:00","1997-02-03T00:00:00",NA
72754,"Innocenzo LEONTINI","Innocenzo","LEONTINI","https://www.europarl.europa.eu/mepphoto/72754.jpg",FALSE,"1959-05-25T00:00:00",NA,"6-8-8","2008-06-23T00:00:00","2019-07-01T00:00:00",NA
38610,"Slavi BINEV","Slavi","BINEV","https://www.europarl.europa.eu/mepphoto/38610.jpg",FALSE,"1965-12-10T00:00:00","Sofia","6-6-7-7-7-7","2007-06-06T00:00:00","2014-06-30T00:00:00",NA
96650,"Lothar BISKY","Lothar","BISKY","https://www.europarl.europa.eu/mepphoto/96650.jpg",FALSE,"1941-08-17T00:00:00","Zollbrück","7","2009-07-14T00:00:00","2013-08-13T00:00:00",NA
28513,"Godfrey BLOOM","Godfrey","BLOOM","https://www.europarl.europa.eu/mepphoto/28513.jpg",FALSE,"1949-11-22T00:00:00","London","6-7","2004-07-20T00:00:00","2014-06-30T00:00:00",NA
39722,"Sebastian Valentin BODU","Sebastian Valentin","BODU","https://www.europarl.europa.eu/mepphoto/39722.jpg",FALSE,"1970-12-07T00:00:00","Constanţa","6-6-7-7","2007-12-10T00:00:00","2014-06-30T00:00:00",NA
96878,"Lajos BOKROS","Lajos","BOKROS","https://www.europarl.europa.eu/mepphoto/96878.jpg",FALSE,"1954-06-26T00:00:00","Budapest","7-7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
29074,"Vito BONSIGNORE","Vito","BONSIGNORE","https://www.europarl.europa.eu/mepphoto/29074.jpg",FALSE,"1943-07-03T00:00:00","Bronte","6-6-7-7","2004-07-20T00:00:00","2014-06-30T00:00:00",NA
96916,"Rita BORSELLINO","Rita","BORSELLINO","https://www.europarl.europa.eu/mepphoto/96916.jpg",FALSE,"1945-06-02T00:00:00","Palermo","7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
96799,"Piotr BORYS","Piotr","BORYS","https://www.europarl.europa.eu/mepphoto/96799.jpg",FALSE,"1976-01-11T00:00:00","Bolesławiec","7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
33570,"Sharon BOWLES","Sharon","BOWLES","https://www.europarl.europa.eu/mepphoto/33570.jpg",FALSE,"1953-06-12T00:00:00","Oxford","6-7","2005-05-12T00:00:00","2014-06-30T00:00:00",NA
28171,"Emine BOZKURT","Emine","BOZKURT","https://www.europarl.europa.eu/mepphoto/28171.jpg",FALSE,"1967-08-09T00:00:00","Zaandam","6-7","2004-07-20T00:00:00","2014-06-30T00:00:00",NA
96662,"Franziska Katharina BRANTNER","Franziska Katharina","BRANTNER","https://www.europarl.europa.eu/mepphoto/96662.jpg",FALSE,"1979-08-24T00:00:00","Lörrach","7","2009-07-14T00:00:00","2013-10-21T00:00:00",NA
28463,"Frieda BREPOELS","Frieda","BREPOELS","https://www.europarl.europa.eu/mepphoto/28463.jpg",FALSE,"1955-05-07T00:00:00","Mopertingen","6-7","2004-07-20T00:00:00","2013-01-30T00:00:00",NA
28354,"Jan BŘEZINA","Jan","BŘEZINA","https://www.europarl.europa.eu/mepphoto/28354.jpg",FALSE,"1954-04-14T00:00:00","Konice","6-7-7","2004-07-20T00:00:00","2014-06-30T00:00:00",NA
96749,"Andrew Henry William BRONS","Andrew Henry William","BRONS","https://www.europarl.europa.eu/mepphoto/96749.jpg",FALSE,"1947-06-16T00:00:00","London","7-7-7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
28120,"Simon BUSUTTIL","Simon","BUSUTTIL","https://www.europarl.europa.eu/mepphoto/28120.jpg",FALSE,"1969-03-21T00:00:00","Attard","6-7","2004-07-20T00:00:00","2013-04-05T00:00:00",NA
4532,"Michael CASHMAN","Michael","CASHMAN","https://www.europarl.europa.eu/mepphoto/4532.jpg",FALSE,"1950-12-17T00:00:00","London","5-6-7","1999-07-20T00:00:00","2014-06-30T00:00:00",NA
28148,"Françoise CASTEX","Françoise","CASTEX","https://www.europarl.europa.eu/mepphoto/28148.jpg",FALSE,"1956-02-07T00:00:00","Agadir","6-7","2004-07-20T00:00:00","2014-06-30T00:00:00",NA
96719,"Andrea ČEŠKOVÁ","Andrea","ČEŠKOVÁ","https://www.europarl.europa.eu/mepphoto/96719.jpg",FALSE,"1971-10-18T00:00:00","Praha","7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
28243,"Jorgo CHATZIMARKAKIS","Jorgo","CHATZIMARKAKIS","https://www.europarl.europa.eu/mepphoto/28243.jpg",FALSE,"1966-04-21T00:00:00","Duisburg","6-7","2004-07-20T00:00:00","2014-06-30T00:00:00",NA
2097,"Giles CHICHESTER","Giles","CHICHESTER","https://www.europarl.europa.eu/mepphoto/2097.jpg",FALSE,"1946-07-29T00:00:00","London","4-5-6-7","1994-07-19T00:00:00","2014-06-30T00:00:00",NA
24030,"Philip CLAEYS","Philip","CLAEYS","https://www.europarl.europa.eu/mepphoto/24030.jpg",FALSE,"1965-05-24T00:00:00","Gent","5-6-6-7","2003-06-16T00:00:00","2014-06-30T00:00:00",NA
28493,"Derek Roland CLARK","Derek Roland","CLARK","https://www.europarl.europa.eu/mepphoto/28493.jpg",FALSE,"1933-10-10T00:00:00","Bristol","6-7","2004-07-20T00:00:00","2014-06-30T00:00:00",NA
96726,"Marije CORNELISSEN","Marije","CORNELISSEN","https://www.europarl.europa.eu/mepphoto/96726.jpg",FALSE,"1974-03-09T00:00:00","Leeuwarderadeel","7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
96987,"Ricardo CORTÉS LASTRA","Ricardo","CORTÉS LASTRA","https://www.europarl.europa.eu/mepphoto/96987.jpg",FALSE,"1969-09-23T00:00:00","Castro Urdiales","7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
96873,"Jürgen CREUTZMANN","Jürgen","CREUTZMANN","https://www.europarl.europa.eu/mepphoto/96873.jpg",FALSE,"1945-10-04T00:00:00","Speyer","7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
96786,"Tadeusz CYMAŃSKI","Tadeusz","CYMAŃSKI","https://www.europarl.europa.eu/mepphoto/96786.jpg",FALSE,"1955-06-06T00:00:00","Nowy Staw","7-7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
97125,"Frédéric DAERDEN","Frédéric","DAERDEN","https://www.europarl.europa.eu/mepphoto/97125.jpg",FALSE,"1970-01-11T00:00:00","Montegnée","7","2009-07-14T00:00:00","2014-06-19T00:00:00",NA
4342,"Joseph DAUL","Joseph","DAUL","https://www.europarl.europa.eu/mepphoto/4342.jpg",FALSE,"1947-04-13T00:00:00","Strasbourg","5-5-6-7","1999-07-20T00:00:00","2014-06-30T00:00:00",NA
96973,"Mário DAVID","Mário","DAVID","https://www.europarl.europa.eu/mepphoto/96973.jpg",FALSE,"1953-08-20T00:00:00","Angola","7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
4554,"Chris DAVIES","Chris","DAVIES","https://www.europarl.europa.eu/mepphoto/4554.jpg",FALSE,"1954-07-07T00:00:00","Lytham St Annes","5-6-7-9","1999-07-20T00:00:00","2020-01-31T00:00:00",NA
96887,"Francesco DE ANGELIS","Francesco","DE ANGELIS","https://www.europarl.europa.eu/mepphoto/96887.jpg",FALSE,"1959-10-04T00:00:00","Ripi","7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
28256,"Jean-Luc DEHAENE","Jean-Luc","DEHAENE","https://www.europarl.europa.eu/mepphoto/28256.jpg",FALSE,"1940-08-07T00:00:00","Montpellier","6-7","2004-07-20T00:00:00","2014-05-15T00:00:00",NA
96914,"Anne DELVAUX","Anne","DELVAUX","https://www.europarl.europa.eu/mepphoto/96914.jpg",FALSE,"1970-10-20T00:00:00","Liège","7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
1289,"Proinsias DE ROSSA","Proinsias","DE ROSSA","https://www.europarl.europa.eu/mepphoto/1289.jpg",FALSE,"1940-05-15T00:00:00","Dublin","3-5-6-7","1989-07-25T00:00:00","2012-02-01T00:00:00",NA
4514,"Andrew DUFF","Andrew","DUFF","https://www.europarl.europa.eu/mepphoto/4514.jpg",FALSE,"1950-12-25T00:00:00","Birkenhead","5-6-7","1999-07-20T00:00:00","2014-06-30T00:00:00",NA
96639,"Isabelle DURANT","Isabelle","DURANT","https://www.europarl.europa.eu/mepphoto/96639.jpg",FALSE,"1954-09-04T00:00:00","Bruxelles","7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
96717,"Robert DUŠEK","Robert","DUŠEK","https://www.europarl.europa.eu/mepphoto/96717.jpg",FALSE,"1967-03-14T00:00:00","Lanškroun","7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
39769,"Martin EHRENHAUSER","Martin","EHRENHAUSER","https://www.europarl.europa.eu/mepphoto/39769.jpg",FALSE,"1978-09-18T00:00:00","Linz","7-7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
25718,"Saïd EL KHADRAOUI","Saïd","EL KHADRAOUI","https://www.europarl.europa.eu/mepphoto/25718.jpg",FALSE,"1975-04-09T00:00:00","Leuven","5-6-7","2003-10-07T00:00:00","2014-06-30T00:00:00",NA
96676,"Christian ENGSTRÖM","Christian","ENGSTRÖM","https://www.europarl.europa.eu/mepphoto/96676.jpg",FALSE,"1960-02-09T00:00:00","Stockholm","7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
28310,"Edite ESTRELA","Edite","ESTRELA","https://www.europarl.europa.eu/mepphoto/28310.jpg",FALSE,"1949-10-28T00:00:00","Belver","6-7","2004-07-20T00:00:00","2014-06-30T00:00:00",NA
96977,"Diogo FEIO","Diogo","FEIO","https://www.europarl.europa.eu/mepphoto/96977.jpg",FALSE,"1970-10-06T00:00:00","Porto","7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
96810,"Carlo FIDANZA","Carlo","FIDANZA","https://www.europarl.europa.eu/mepphoto/96810.jpg",TRUE,"1976-09-21T00:00:00","San Benedetto del Tronto","7-7-7-9","2009-07-14T00:00:00","9999-12-31T00:00:00","09/1995 : studied law and politics (degree course in international development cooperation studies)"
4385,"Hélène FLAUTRE","Hélène","FLAUTRE","https://www.europarl.europa.eu/mepphoto/4385.jpg",FALSE,"1958-07-29T00:00:00","Bapaume","5-6-7","1999-07-20T00:00:00","2014-06-30T00:00:00",NA
96908,"Gaston FRANCO","Gaston","FRANCO","https://www.europarl.europa.eu/mepphoto/96908.jpg",FALSE,"1944-02-04T00:00:00","Roquebillière","7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
2125,"Pat the Cope GALLAGHER","Pat the Cope","GALLAGHER","https://www.europarl.europa.eu/mepphoto/2125.jpg",FALSE,"1948-03-10T00:00:00","Dungloe (Co. Donegal)","4-5-7","1994-07-19T00:00:00","2014-06-30T00:00:00",NA
96896,"Marielle BOULLIER GALLO","Marielle","BOULLIER GALLO","https://www.europarl.europa.eu/mepphoto/96896.jpg",FALSE,"1949-05-19T00:00:00","Lons-le-Saunier","7-7","2009-07-14T00:00:00","2014-06-30T00:00:00",NA
1665,"Salvador GARRIGA POLLEDO","Salvador","GARRIGA POLLEDO","https://www.europarl.europa.eu/mepphoto/1665.jpg",FALSE,"1957-08-06T00:00:00","Gijon","2-4-5-6-7","1987-07-06T00:00:00","2014-06-30T00:00:00",NA
28193,"Jean-Paul GAUZÈS","Jean-Paul","GAUZÈS","https://www.europarl.europa.eu/mepphoto/28193.jpg",FALSE,"1947-10-01T00:00:00","Toulouse","6-7","2004-07-20T00:00:00","2014-06-30T00:00:00",NA
