"UserID","Term_1","Term_2","Term_3","Term_4","Term_5","Term_6","Term_7","Term_8","Term_9"
1418,1833,1826,1819,1826,NA,NA,NA,NA,NA
94283,NA,NA,NA,NA,NA,285,1812,NA,NA
2051,NA,NA,NA,1826,NA,NA,NA,NA,NA
1349,NA,749,1819,649,1681,NA,NA,NA,NA
902,1003,NA,NA,NA,NA,NA,NA,NA,NA
1800,NA,838,NA,NA,NA,NA,NA,NA,NA
1086,NA,NA,1819,NA,NA,NA,NA,NA,NA
1286,NA,NA,1819,NA,NA,NA,NA,NA,NA
903,575,NA,NA,NA,NA,NA,NA,NA,NA
1879,NA,NA,426,NA,NA,NA,NA,NA,NA
4558,NA,NA,NA,NA,1826,1819,NA,NA,NA
39023,NA,NA,NA,NA,NA,682,NA,NA,NA
33968,NA,NA,NA,NA,NA,374,NA,NA,NA
96975,NA,NA,NA,NA,NA,NA,1812,NA,NA
357,NA,NA,NA,1826,1826,NA,NA,NA,NA
33976,NA,NA,NA,NA,NA,272,NA,NA,NA
28303,NA,NA,NA,NA,NA,234,NA,NA,NA
4747,NA,NA,NA,NA,1826,522,NA,NA,NA
2158,NA,NA,NA,1826,993,NA,NA,NA,NA
1720,1833,1826,NA,NA,NA,NA,NA,NA,NA
1798,NA,1826,NA,NA,NA,NA,NA,NA,NA
1027,NA,1826,1819,1826,NA,NA,NA,NA,NA
1721,1833,1826,NA,NA,NA,NA,NA,NA,NA
1713,1833,1826,NA,NA,NA,NA,NA,NA,NA
897,1379,NA,NA,NA,NA,NA,NA,NA,NA
4383,NA,NA,NA,NA,1826,1377,NA,NA,NA
28118,NA,NA,NA,NA,NA,1055,NA,NA,NA
1287,NA,NA,1819,1826,1826,NA,NA,NA,NA
1323,NA,NA,1819,1826,NA,NA,NA,NA,NA
1367,NA,1826,1819,1826,NA,NA,NA,NA,NA
40818,NA,NA,NA,NA,NA,439,NA,NA,NA
33977,NA,NA,NA,NA,NA,581,NA,NA,NA
96886,NA,NA,NA,NA,NA,NA,1251,NA,NA
107973,NA,NA,NA,NA,NA,NA,1104,NA,NA
1796,NA,434,NA,NA,NA,NA,NA,NA,NA
2014,NA,NA,NA,1826,NA,NA,NA,NA,NA
1716,1833,1826,NA,NA,NA,NA,NA,NA,NA
1288,NA,NA,1819,1826,1826,NA,NA,NA,NA
96856,NA,NA,NA,NA,NA,NA,124,NA,NA
39716,NA,NA,NA,NA,NA,581,NA,NA,NA
28431,NA,NA,NA,NA,NA,645,NA,NA,NA
1368,NA,1826,1819,NA,NA,NA,NA,NA,NA
2330,NA,NA,NA,289,1826,NA,NA,NA,NA
2144,NA,NA,NA,1560,NA,NA,NA,NA,NA
99325,NA,NA,NA,NA,NA,NA,1726,NA,NA
1979,NA,NA,NA,1826,1826,NA,NA,NA,NA
1959,NA,NA,NA,1826,1826,NA,NA,NA,NA
2190,NA,NA,NA,1826,NA,NA,NA,NA,NA
39712,NA,NA,NA,NA,NA,461,NA,NA,NA
1314,NA,NA,1819,1826,NA,NA,NA,NA,NA
1735,NA,1665,NA,NA,NA,NA,NA,NA,NA
1710,98,1826,833,NA,NA,NA,NA,NA,NA
888,441,NA,NA,NA,NA,NA,NA,NA,NA
28511,NA,NA,NA,NA,NA,1819,1023,NA,NA
1296,883,NA,563,1826,1826,NA,NA,NA,NA
1999,NA,NA,NA,1819,NA,NA,NA,NA,NA
1472,1524,1665,563,NA,NA,NA,NA,NA,NA
5518,NA,NA,NA,NA,1768,NA,NA,NA,NA
22097,NA,NA,NA,NA,1028,1819,1812,NA,NA
871,694,NA,NA,NA,NA,NA,NA,NA,NA
2043,NA,NA,NA,1826,1826,NA,NA,NA,NA
1703,1833,1052,474,NA,NA,NA,NA,NA,NA
2198,NA,NA,NA,1826,NA,NA,NA,NA,NA
97129,NA,NA,NA,NA,NA,NA,734,NA,NA
1691,1833,1826,NA,NA,NA,NA,NA,NA,NA
118708,NA,NA,NA,NA,NA,NA,206,NA,NA
2154,NA,NA,NA,1826,NA,NA,NA,NA,NA
23730,NA,NA,NA,NA,79,1819,NA,NA,NA
1746,NA,1359,NA,NA,1826,NA,1812,NA,NA
1704,1833,1826,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,1294,NA,NA,NA,NA,NA,NA
28417,NA,NA,NA,NA,NA,299,NA,NA,NA
1474,NA,440,1819,1826,625,NA,NA,NA,NA
22859,NA,NA,NA,NA,595,1819,NA,NA,NA
2100,NA,NA,60,NA,NA,NA,NA,NA,NA
4318,NA,NA,NA,NA,1826,1819,1729,NA,NA
872,721,NA,NA,NA,NA,NA,NA,NA,NA
873,1046,NA,NA,NA,NA,NA,NA,NA,NA
4347,NA,NA,NA,NA,595,1819,617,NA,NA
1088,NA,NA,1737,NA,NA,NA,NA,NA,NA
1732,NA,1665,NA,NA,NA,NA,NA,NA,NA
22950,NA,NA,NA,NA,193,NA,NA,NA,NA
1733,NA,749,NA,NA,NA,NA,NA,NA,NA
1698,304,1826,NA,NA,NA,NA,NA,NA,NA
28272,NA,NA,NA,NA,NA,1819,NA,NA,NA
1699,1833,1826,796,NA,NA,NA,NA,NA,NA
23747,NA,NA,NA,NA,79,998,NA,NA,NA
864,441,NA,NA,NA,NA,NA,NA,NA,NA
1312,NA,749,1819,1657,NA,NA,NA,NA,NA
4327,NA,NA,NA,NA,1826,1134,NA,NA,NA
1433,NA,950,655,1504,NA,NA,NA,NA,NA
4464,NA,NA,NA,NA,81,NA,NA,NA,NA
1298,NA,NA,1819,1826,1410,NA,NA,NA,NA
24029,NA,NA,NA,NA,399,1701,NA,NA,NA
2185,NA,NA,NA,1826,1826,1819,NA,NA,NA
37488,NA,NA,NA,NA,NA,155,NA,NA,NA
34252,NA,NA,NA,NA,NA,155,NA,NA,NA
37526,NA,NA,NA,NA,NA,155,NA,NA,NA
33998,NA,NA,NA,NA,NA,342,NA,NA,NA
28426,NA,NA,NA,NA,NA,646,NA,NA,NA
4404,NA,NA,NA,NA,1496,646,NA,NA,NA
28637,NA,NA,NA,NA,NA,1819,NA,NA,NA
96888,NA,NA,NA,NA,NA,NA,1812,NA,NA
1290,NA,NA,870,NA,NA,NA,NA,NA,NA
1315,NA,NA,1819,1826,180,NA,NA,NA,NA
1700,1833,1826,NA,NA,NA,NA,NA,NA,NA
38399,NA,NA,NA,NA,NA,159,NA,NA,NA
96692,NA,NA,NA,NA,NA,NA,1812,NA,NA
28157,NA,NA,NA,NA,NA,1819,NA,NA,NA
882,352,NA,NA,NA,NA,NA,NA,NA,NA
1701,1833,1826,NA,NA,NA,NA,NA,NA,NA
1028,NA,NA,880,NA,NA,NA,NA,NA,NA
4552,NA,NA,NA,NA,1826,1819,NA,NA,NA
4382,NA,NA,NA,NA,1826,1819,NA,NA,NA
232,NA,1281,1407,NA,NA,NA,NA,NA,NA
1788,NA,475,NA,NA,1415,NA,NA,NA,NA
2314,NA,NA,NA,773,1826,NA,NA,NA,NA
1313,NA,749,1819,1826,1826,1819,NA,NA,NA
33978,NA,NA,NA,NA,NA,342,NA,NA,NA
39718,NA,NA,NA,NA,NA,461,NA,NA,NA
1709,NA,1621,NA,NA,NA,NA,NA,NA,NA
28841,NA,NA,NA,NA,NA,1819,NA,NA,NA
1744,NA,550,NA,NA,NA,NA,NA,NA,NA
26190,NA,NA,NA,NA,159,NA,NA,NA,NA
1015,NA,NA,1294,NA,NA,NA,NA,NA,NA
1901,NA,NA,NA,1826,1826,NA,NA,NA,NA
2075,NA,NA,NA,1826,1826,1757,NA,NA,NA
877,1138,NA,NA,1826,NA,NA,NA,NA,NA
28127,NA,NA,NA,NA,NA,1819,806,NA,NA
1662,1833,1826,NA,NA,NA,NA,NA,NA,NA
1419,NA,1826,1819,1826,1826,1819,1812,NA,NA
96859,NA,NA,NA,NA,NA,NA,1812,NA,NA
955,994,1826,880,1826,NA,NA,NA,NA,NA
97133,NA,NA,NA,NA,NA,NA,1812,NA,100
1350,NA,749,1171,NA,NA,NA,NA,NA,NA
96682,NA,NA,NA,NA,NA,NA,1812,NA,NA
987,1805,1826,1819,NA,NA,NA,NA,NA,NA
876,776,NA,NA,NA,NA,NA,NA,NA,NA
1695,NA,550,NA,NA,NA,NA,NA,NA,NA
2286,NA,NA,NA,980,1826,1819,NA,NA,NA
4549,NA,NA,NA,NA,1826,1819,NA,NA,NA
1696,NA,552,NA,NA,NA,NA,NA,NA,NA
1369,1833,1826,1819,1826,NA,NA,NA,NA,NA
1679,1042,1826,NA,NA,NA,NA,NA,NA,NA
1029,NA,NA,982,NA,NA,NA,NA,NA,NA
1996,NA,NA,NA,1826,224,NA,NA,NA,NA
1687,NA,1826,NA,NA,NA,NA,NA,NA,NA
23695,NA,NA,NA,NA,79,1819,1812,NA,NA
23840,NA,NA,NA,NA,79,1819,1812,NA,NA
1681,1833,1826,NA,NA,NA,NA,NA,NA,NA
4265,NA,NA,NA,NA,1826,893,1812,NA,NA
2086,NA,NA,NA,679,NA,NA,NA,NA,NA
1678,1833,1826,NA,NA,NA,NA,NA,NA,NA
2245,NA,NA,NA,1826,NA,NA,NA,NA,NA
869,1833,NA,NA,NA,NA,NA,NA,NA,NA
1690,NA,620,NA,NA,NA,NA,NA,NA,NA
28318,NA,NA,NA,NA,NA,1819,NA,NA,NA
1148,NA,NA,1819,1826,NA,NA,NA,NA,NA
1182,NA,NA,840,NA,NA,NA,NA,NA,NA
1673,1833,1523,NA,NA,NA,NA,NA,NA,NA
989,NA,NA,1226,NA,NA,NA,NA,NA,NA
38849,NA,NA,NA,NA,NA,522,NA,NA,NA
5735,NA,NA,NA,NA,1675,1819,NA,NA,NA
1675,1833,540,NA,NA,NA,NA,NA,NA,NA
990,NA,NA,1819,279,1826,NA,NA,NA,NA
4300,NA,NA,NA,NA,1826,NA,NA,NA,NA
39710,NA,NA,NA,NA,NA,254,NA,NA,NA
2094,NA,NA,NA,116,NA,NA,NA,NA,NA
1007,NA,NA,1021,1826,691,NA,NA,NA,NA
4396,NA,NA,NA,NA,1826,NA,NA,NA,NA
1442,NA,1826,1819,NA,NA,NA,NA,NA,NA
1443,NA,1826,1819,1826,1826,NA,NA,NA,NA
1670,1833,1826,NA,NA,NA,NA,NA,NA,NA
28336,NA,NA,NA,NA,NA,1819,168,NA,NA
2287,NA,NA,NA,980,1826,NA,NA,NA,NA
1184,494,441,315,NA,1808,NA,NA,NA,NA
1664,NA,550,NA,NA,NA,NA,NA,NA,NA
2248,NA,NA,NA,1826,NA,NA,NA,NA,NA
1686,NA,603,NA,NA,NA,NA,NA,NA,NA
4481,NA,NA,NA,NA,1694,NA,NA,NA,NA
34930,NA,NA,NA,NA,NA,1314,NA,NA,NA
945,NA,1826,1819,1127,1062,1819,NA,NA,NA
1413,NA,1826,1819,1826,1826,1708,NA,NA,NA
1008,NA,NA,1819,NA,NA,NA,NA,NA,NA
1111,NA,NA,1819,NA,NA,NA,NA,NA,NA
2239,NA,NA,NA,1826,NA,NA,NA,NA,NA
39956,NA,NA,NA,NA,NA,550,NA,NA,NA
1993,NA,NA,NA,1826,906,1819,1812,NA,NA
4352,NA,NA,NA,NA,1826,NA,NA,NA,NA
39510,NA,NA,NA,NA,NA,637,NA,NA,NA
1672,1270,1826,NA,NA,NA,NA,NA,NA,NA
4254,NA,NA,NA,NA,1826,1819,NA,NA,NA
28403,NA,NA,NA,NA,NA,598,NA,NA,NA
1671,1833,1061,NA,NA,NA,NA,NA,NA,NA
1264,1833,1826,1819,1826,1826,1819,NA,NA,NA
1669,1833,1826,NA,NA,NA,NA,NA,NA,NA
39708,NA,NA,NA,NA,NA,57,NA,NA,NA
967,1132,NA,1819,NA,NA,NA,NA,NA,NA
1659,1833,1826,NA,NA,NA,NA,NA,NA,NA
95020,NA,NA,NA,NA,NA,203,NA,NA,NA
856,1833,NA,NA,NA,NA,NA,NA,NA,NA
39763,NA,NA,NA,NA,NA,585,NA,NA,NA
1660,NA,1826,NA,NA,NA,NA,NA,NA,NA
2114,NA,NA,NA,1379,1826,NA,NA,NA,NA
26833,NA,NA,NA,NA,79,1819,NA,NA,NA
23783,NA,NA,NA,NA,79,NA,NA,NA,NA
2001,NA,NA,NA,1826,1826,1819,NA,NA,NA
849,1833,NA,NA,NA,NA,NA,NA,NA,NA
1084,1833,593,1819,303,NA,NA,NA,NA,NA
1112,NA,NA,1819,NA,NA,NA,NA,NA,NA
1652,1833,1826,NA,NA,NA,NA,NA,NA,NA
1228,NA,550,1078,NA,NA,NA,NA,NA,NA
33979,NA,NA,NA,NA,NA,342,NA,NA,NA
1342,NA,749,597,NA,NA,NA,NA,NA,NA
4360,NA,NA,NA,NA,1826,NA,NA,NA,NA
1374,NA,669,1819,NA,NA,NA,NA,NA,NA
1305,NA,749,1819,1826,NA,NA,NA,NA,NA
2313,NA,NA,NA,773,1826,NA,NA,NA,NA
820,776,NA,NA,NA,NA,NA,NA,NA,NA
28183,NA,NA,NA,NA,NA,1819,NA,NA,NA
1650,557,1222,NA,NA,NA,NA,NA,NA,NA
852,994,NA,NA,NA,NA,NA,NA,NA,NA
94391,NA,NA,NA,NA,NA,248,NA,NA,NA
1915,NA,NA,NA,544,NA,NA,NA,NA,NA
1891,NA,NA,203,NA,NA,NA,NA,NA,NA
837,509,NA,NA,NA,NA,NA,NA,NA,NA
815,783,NA,NA,NA,NA,NA,NA,NA,NA
25571,NA,NA,NA,NA,79,NA,NA,NA,NA
28396,NA,NA,NA,NA,NA,1819,NA,NA,NA
824,437,NA,NA,NA,NA,NA,NA,NA,NA
1638,NA,1826,NA,NA,NA,NA,NA,NA,NA
23860,NA,NA,NA,NA,79,810,NA,NA,NA
1629,1833,766,NA,NA,NA,NA,NA,NA,NA
816,1833,NA,NA,NA,NA,NA,NA,NA,NA
819,556,NA,NA,NA,NA,NA,NA,NA,NA
810,1833,NA,NA,NA,NA,NA,NA,NA,NA
2236,NA,NA,NA,1826,NA,NA,NA,NA,NA
39629,NA,NA,NA,NA,NA,612,NA,NA,NA
2177,NA,NA,NA,1826,NA,NA,NA,NA,NA
28505,NA,NA,NA,NA,NA,1819,NA,NA,NA
23700,NA,NA,NA,NA,79,NA,NA,NA,NA
2059,NA,NA,NA,97,NA,NA,NA,NA,NA
38846,NA,NA,NA,NA,NA,740,NA,NA,NA
786,428,NA,NA,NA,NA,NA,NA,NA,NA
93515,NA,NA,NA,NA,NA,354,NA,NA,NA
791,181,NA,NA,NA,NA,NA,NA,NA,NA
124688,NA,NA,NA,NA,NA,NA,NA,122,NA
4562,NA,NA,NA,NA,1826,1819,207,NA,NA
1344,NA,749,1819,1826,1717,NA,NA,NA,NA
1878,NA,NA,457,1826,1826,NA,NA,NA,NA
1663,NA,1826,NA,NA,NA,NA,NA,NA,NA
4463,NA,NA,NA,NA,534,NA,NA,NA,NA
28283,NA,NA,NA,NA,NA,1131,NA,NA,NA
39320,NA,NA,NA,NA,NA,644,NA,NA,NA
1841,NA,NA,552,NA,NA,NA,NA,NA,NA
1661,NA,1794,NA,NA,NA,NA,NA,NA,NA
34757,NA,NA,NA,NA,NA,1355,NA,NA,NA
2024,NA,NA,NA,199,1826,NA,NA,NA,NA
1431,NA,1826,260,NA,411,NA,1812,NA,NA
24088,NA,NA,NA,NA,79,1819,NA,NA,NA
4295,NA,NA,NA,NA,1826,NA,NA,NA,NA
1219,NA,NA,1819,1826,1826,NA,NA,NA,NA
1030,NA,NA,1415,NA,NA,NA,NA,NA,NA
1647,1833,1826,NA,NA,NA,NA,NA,NA,NA
124646,NA,NA,NA,NA,NA,NA,42,NA,NA
28570,NA,NA,NA,NA,NA,1819,NA,NA,NA
1844,NA,NA,1225,1826,1826,NA,NA,NA,NA
1475,1833,1826,1819,NA,NA,NA,NA,NA,NA
4741,NA,NA,NA,NA,1826,592,NA,NA,NA
4429,NA,NA,NA,NA,1826,1819,1812,NA,NA
1845,NA,NA,1225,1826,1826,1819,NA,NA,NA
1221,NA,NA,1819,1826,1826,NA,NA,NA,NA
28373,NA,NA,NA,NA,NA,574,NA,NA,NA
1923,NA,NA,NA,1826,1826,1819,NA,NA,NA
1875,NA,NA,552,1826,1448,NA,NA,NA,NA
36395,NA,NA,NA,NA,NA,510,NA,NA,NA
28146,NA,NA,NA,NA,NA,1819,NA,NA,NA
23717,NA,NA,NA,NA,79,1819,NA,NA,NA
28332,NA,NA,NA,NA,NA,769,NA,NA,NA
4450,NA,NA,NA,NA,1826,598,NA,NA,NA
2088,NA,NA,NA,980,NA,NA,NA,NA,NA
40601,NA,NA,NA,NA,NA,462,NA,NA,NA
1958,NA,NA,NA,1826,NA,NA,NA,NA,NA
1637,1833,1826,NA,NA,NA,NA,NA,NA,NA
1308,NA,NA,1819,1826,163,NA,NA,NA,NA
1176,1833,644,1662,NA,NA,NA,NA,NA,NA
1644,1833,1826,NA,NA,NA,NA,NA,NA,NA
5897,NA,NA,NA,NA,1555,NA,NA,NA,NA
28265,NA,NA,NA,NA,NA,796,NA,NA,NA
2247,NA,NA,NA,1826,1826,1819,1812,NA,NA
1655,NA,1826,NA,NA,NA,NA,NA,NA,NA
28194,NA,NA,NA,NA,NA,1819,NA,NA,NA
1886,NA,NA,321,1826,NA,NA,NA,NA,NA
1656,NA,1826,474,NA,NA,NA,NA,NA,NA
31123,NA,NA,NA,NA,NA,1642,NA,NA,NA
28974,NA,NA,NA,NA,NA,1819,NA,NA,NA
1177,NA,NA,1819,NA,NA,NA,NA,NA,NA
2015,NA,NA,NA,1826,NA,NA,NA,NA,NA
835,898,NA,NA,NA,NA,NA,NA,NA,NA
23805,NA,NA,NA,NA,79,1819,1812,NA,NA
4314,NA,NA,NA,NA,1826,1819,NA,NA,NA
96830,NA,NA,NA,NA,NA,NA,413,NA,2914817
2289,NA,NA,NA,980,NA,NA,NA,NA,NA
922,NA,NA,1545,NA,NA,NA,NA,NA,NA
2290,NA,NA,NA,980,522,NA,NA,NA,NA
96683,NA,NA,NA,NA,NA,NA,1086,NA,NA
2169,NA,NA,NA,1826,NA,NA,NA,NA,NA
95704,NA,NA,NA,NA,NA,134,NA,NA,NA
1619,1833,1826,NA,NA,NA,NA,NA,NA,NA
28345,NA,NA,NA,NA,NA,1819,NA,NA,NA
28159,NA,NA,NA,NA,NA,1819,NA,NA,NA
28275,NA,NA,NA,NA,NA,1819,1812,NA,NA
1266,1833,1826,1819,1826,1826,1819,NA,NA,NA
4538,NA,NA,NA,NA,1826,1819,1812,NA,NA
2091,NA,NA,NA,980,NA,NA,NA,NA,NA
4299,NA,NA,NA,NA,1861,1397,NA,NA,NA
4517,NA,NA,NA,NA,1826,1819,NA,NA,NA
4266,NA,NA,NA,NA,1826,925,NA,NA,NA
23806,NA,NA,NA,NA,79,1819,NA,NA,NA
1634,NA,1253,NA,NA,NA,NA,NA,NA,NA
29019,NA,NA,NA,NA,NA,1819,NA,NA,NA
1467,1833,1665,1819,1826,NA,NA,NA,NA,NA
2016,NA,NA,NA,1826,595,NA,NA,NA,NA
2271,NA,NA,NA,1386,1826,NA,NA,NA,NA
1193,NA,1826,1819,182,NA,NA,NA,NA,NA
1167,NA,NA,1819,313,1448,NA,NA,NA,NA
1620,1833,1826,NA,NA,NA,NA,NA,NA,NA
96753,NA,NA,NA,NA,NA,NA,1812,NA,NA
1414,NA,1826,1819,1826,NA,NA,NA,NA,NA
96881,NA,NA,NA,NA,NA,NA,867,NA,NA
1235,1833,1826,1819,1826,1826,NA,NA,NA,NA
4530,NA,NA,NA,NA,1244,NA,NA,NA,NA
39764,NA,NA,NA,NA,NA,572,NA,NA,NA
1415,NA,1826,1819,NA,NA,NA,NA,NA,NA
1222,NA,NA,1819,1826,NA,1819,NA,NA,NA
28239,NA,NA,NA,NA,NA,1819,NA,NA,NA
1213,NA,NA,1819,1224,NA,NA,NA,NA,NA
1416,1833,1826,1819,NA,NA,NA,NA,NA,NA
28180,NA,NA,NA,NA,NA,1819,NA,NA,NA
4523,NA,NA,NA,NA,1826,294,NA,NA,NA
2264,NA,NA,NA,1379,1291,NA,NA,NA,NA
1408,1833,1826,1819,1826,1826,NA,NA,NA,NA
28282,NA,NA,NA,NA,NA,1798,NA,NA,NA
1631,1833,1826,NA,NA,NA,NA,NA,NA,NA
2199,NA,NA,NA,1826,1826,NA,NA,NA,NA
33987,NA,NA,NA,NA,NA,254,NA,NA,NA
2055,NA,NA,NA,679,1826,NA,NA,NA,NA
1962,NA,NA,NA,1631,NA,NA,NA,NA,NA
1106,NA,NA,1294,199,1826,NA,NA,NA,NA
1217,NA,NA,1819,NA,1826,NA,NA,NA,NA
969,NA,1826,1819,NA,NA,NA,NA,NA,NA
119875,NA,NA,NA,NA,NA,NA,354,NA,NA
38733,NA,NA,NA,NA,NA,748,NA,NA,NA
1833,NA,NA,950,NA,1826,1819,NA,NA,NA
96834,NA,NA,NA,NA,NA,NA,1266,NA,NA
1277,NA,1665,1819,650,NA,NA,NA,NA,NA
1370,NA,1826,1819,1826,1826,1819,NA,NA,NA
1409,1833,1826,1819,NA,NA,NA,NA,NA,NA
1278,1833,265,1679,NA,NA,NA,NA,NA,NA
2214,NA,NA,NA,1826,1826,NA,NA,NA,NA
4271,NA,NA,NA,NA,1826,1819,1812,NA,NA
4440,NA,NA,NA,NA,1826,1819,1812,NA,NA
1243,NA,1826,1819,NA,NA,NA,NA,NA,NA
28412,NA,NA,NA,NA,NA,1063,NA,NA,NA
4255,NA,NA,NA,NA,1826,1819,NA,NA,NA
1904,NA,NA,NA,1826,1826,1819,NA,NA,NA
1972,NA,NA,NA,1826,1826,NA,NA,NA,NA
28280,NA,NA,NA,NA,NA,1819,1812,NA,NA
23792,NA,NA,NA,NA,79,1112,167,NA,NA
28587,NA,NA,NA,NA,NA,670,NA,NA,NA
28474,NA,NA,NA,NA,NA,1819,1325,NA,NA
2181,NA,NA,NA,1826,1826,NA,NA,NA,NA
4258,NA,NA,NA,NA,1826,1625,NA,NA,NA
38613,NA,NA,NA,NA,NA,768,1812,NA,NA
33981,NA,NA,NA,NA,NA,342,NA,NA,NA
1410,1833,221,1819,1826,NA,NA,NA,NA,NA
1063,NA,NA,1819,1826,1826,NA,NA,NA,NA
4512,NA,NA,NA,NA,1826,NA,NA,NA,NA
96737,NA,NA,NA,NA,NA,NA,1812,NA,NA
1444,NA,853,1819,1826,NA,NA,NA,NA,NA
1905,NA,NA,NA,1826,1826,1819,NA,NA,NA
1924,NA,NA,NA,1826,NA,NA,NA,NA,NA
4278,NA,NA,NA,NA,1826,1819,NA,NA,NA
1267,1833,1826,1819,NA,NA,NA,NA,NA,NA
23780,NA,NA,NA,NA,79,1213,NA,NA,NA
28244,NA,NA,NA,NA,NA,1819,1812,602,NA
2095,NA,NA,NA,640,NA,NA,NA,NA,NA
123816,NA,NA,NA,NA,NA,NA,110,NA,NA
1145,NA,NA,1819,1826,NA,NA,NA,NA,NA
2179,NA,NA,NA,1826,NA,NA,NA,NA,NA
96785,NA,NA,NA,NA,NA,NA,1602,NA,NA
4493,NA,NA,NA,NA,1826,NA,NA,NA,NA
23807,NA,NA,NA,NA,79,1819,NA,NA,NA
1072,NA,NA,1819,NA,NA,NA,NA,NA,NA
28181,NA,NA,NA,NA,NA,1819,NA,NA,NA
1978,NA,NA,NA,1052,NA,NA,NA,NA,NA
4487,NA,NA,NA,NA,1826,NA,NA,NA,NA
4510,7,NA,NA,NA,1826,NA,NA,NA,NA
96793,NA,NA,NA,NA,NA,NA,167,NA,NA
101954,NA,NA,NA,NA,NA,NA,1579,NA,NA
26828,NA,NA,NA,NA,79,398,NA,NA,NA
1626,NA,260,NA,1826,NA,NA,NA,NA,NA
28616,NA,NA,NA,NA,NA,410,NA,NA,NA
2291,NA,NA,NA,980,1826,NA,NA,NA,NA
28374,NA,NA,NA,NA,NA,1819,NA,NA,NA
1908,NA,NA,NA,1826,1826,1819,NA,NA,NA
28386,NA,NA,NA,NA,NA,1487,NA,NA,NA
96795,NA,NA,NA,NA,NA,NA,817,NA,NA
28418,NA,NA,NA,NA,NA,1819,NA,NA,NA
1677,994,177,NA,NA,NA,NA,NA,NA,NA
4503,NA,NA,NA,NA,1289,NA,NA,NA,NA
1169,NA,NA,949,NA,NA,NA,NA,NA,NA
2,NA,749,1004,NA,NA,NA,NA,NA,NA
1610,994,1826,NA,NA,NA,NA,NA,NA,NA
2161,NA,NA,NA,1826,1826,NA,NA,NA,NA
2329,NA,NA,NA,321,1826,1819,NA,NA,NA
970,NA,NA,1819,NA,NA,NA,NA,NA,NA
1980,NA,NA,NA,1826,7,1819,NA,NA,NA
2130,NA,NA,NA,1826,1826,NA,NA,NA,NA
1010,NA,NA,962,1826,NA,NA,NA,NA,NA
2175,NA,NA,NA,1826,NA,NA,NA,NA,NA
1456,NA,1826,1819,1826,NA,NA,NA,NA,NA
2057,NA,NA,NA,1826,1826,116,NA,NA,NA
28842,NA,NA,NA,NA,NA,1819,NA,NA,NA
35,NA,NA,1331,1826,1826,NA,NA,NA,NA
1107,NA,NA,1819,349,NA,NA,NA,NA,NA
1268,1833,1826,1819,NA,NA,NA,NA,NA,NA
1292,NA,NA,1819,1826,1826,NA,NA,NA,NA
1108,NA,NA,1819,NA,NA,NA,NA,NA,NA
1434,NA,1826,1819,1826,NA,NA,NA,NA,NA
1099,NA,NA,1819,NA,NA,NA,NA,NA,NA
122404,NA,NA,NA,NA,NA,NA,199,NA,NA
4280,NA,NA,NA,NA,1826,344,NA,NA,NA
4455,NA,NA,NA,NA,1826,510,NA,NA,NA
28262,NA,NA,NA,NA,NA,1819,NA,NA,NA
1569,1833,616,NA,NA,NA,NA,NA,NA,NA
2076,NA,NA,NA,1826,NA,NA,NA,NA,NA
2326,NA,NA,NA,450,NA,472,NA,NA,NA
28263,NA,NA,NA,NA,NA,1819,NA,NA,NA
1621,NA,1826,NA,NA,NA,NA,NA,NA,NA
1616,NA,1826,NA,NA,NA,NA,NA,NA,NA
1257,1833,1826,1819,NA,NA,NA,NA,NA,NA
1598,1601,1826,NA,NA,NA,NA,NA,NA,NA
2253,NA,NA,NA,1826,NA,NA,NA,NA,NA
97076,NA,NA,NA,NA,NA,NA,1552,NA,NA
2066,NA,NA,NA,1826,NA,116,NA,NA,NA
28413,NA,NA,NA,NA,NA,584,NA,NA,NA
28200,NA,NA,NA,NA,NA,1819,NA,NA,NA
24087,NA,NA,NA,NA,79,1819,NA,NA,NA
28253,NA,NA,NA,NA,NA,1819,1812,NA,NA
1708,NA,1432,NA,773,616,1819,NA,NA,NA
1605,1833,1826,NA,NA,NA,NA,NA,NA,NA
991,1833,1826,961,NA,NA,NA,NA,NA,NA
1987,NA,NA,NA,1826,NA,NA,NA,NA,NA
2265,NA,NA,NA,1379,NA,NA,NA,NA,NA
1258,1833,1826,1819,1826,1826,NA,NA,NA,NA
96788,NA,NA,NA,NA,NA,NA,1812,NA,NA
1688,1833,1385,NA,NA,NA,NA,NA,NA,NA
1306,NA,749,1819,NA,NA,NA,NA,NA,NA
2067,NA,NA,NA,1379,NA,NA,NA,NA,NA
982,NA,NA,1819,NA,NA,NA,NA,NA,NA
1411,1833,1826,1819,1826,NA,NA,NA,NA,NA
36393,NA,NA,NA,NA,NA,522,NA,NA,NA
33997,NA,NA,NA,NA,NA,581,1812,122,2914817
97170,NA,NA,NA,NA,NA,NA,1812,110,NA
189391,NA,NA,NA,NA,NA,NA,NA,661,213
39713,NA,NA,NA,NA,NA,581,1812,285,NA
124822,NA,NA,NA,NA,NA,NA,NA,1826,2914817
96764,NA,NA,NA,NA,NA,NA,1812,1826,NA
124995,NA,NA,NA,NA,NA,NA,NA,1826,NA
28316,NA,NA,NA,NA,NA,1819,1812,1038,NA
21918,NA,NA,NA,NA,1112,1819,NA,1098,NA
185341,NA,NA,NA,NA,NA,NA,NA,980,2914817
135540,NA,NA,NA,NA,NA,NA,NA,1312,NA
